school_id,institution_name,province,type,onboarding_status
ZAF-P-500191845,"MAFUMBUKA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500191882,"MAFUNDA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500191919,"MAGABENG SECONDARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500191956,"MAGABENI JUNIOR PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500191993,"MAGADLELA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500341251,"MAGEMFANE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500426425,"MAGOGO JUNIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500192474,"MAGOGO PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500192548,"MAGQAMA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500321345,"MAGQEZULANA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500302623,"MAGQIBAGQIBA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500192585,"MAGUBULUNDU SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500192659,"MAGUDWINI JUNIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-I-500406778,"MAGUT PRIVAATSKOOL",KwaZulu-Natal,"Independent School",unclaimed
ZAF-P-500192770,"MAGUTSHWA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500192807,"MAGUYANA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500192844,"MAGWABABA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500336071,"MAGWEGWANA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500193103,"MAHELANE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500193214,"MAHLABATHINI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500193251,"MAHLABATHINI PUBLIC PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500496799,"MAHLABENI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500193288,"MAHLAHLA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500193325,"MAHLAHLAMELA COMBINED PRIMARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500193399,"MAHLASHANA SENIOR PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500415066,"MAHLOKOHLOKO SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500193584,"MAHLUBE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500426462,"MAHOBE JUNIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500306952,"MAJIYA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500194176,"MAKHANA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500194213,"MAKHANDA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500194287,"MAKHANKANA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500194361,"MAKHAPHA COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500194398,"MAKHASA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500194546,"MAKHEDAMA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500194694,"MAKHOSONKE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500194731,"MAKHOTI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500194842,"MAKHUMBUZA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500194916,"MALABELA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500195027,"MALAMBULE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500195101,"MALANDELA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500338254,"MALANGENI JUNIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500426499,"MALENGE JUNIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500309912,"MALOBENI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500337144,"MALUSI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500195545,"MALVERN PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500195582,"MAMBA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500195767,"MAMFENE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500195878,"MANA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500335257,"MANABA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500195952,"MANDADLA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500196063,"MANDINI ACADEMY",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500497132,"MANDLA MTHETHWA COMP HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500196100,"MANDLAKAYISE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500326895,"MANDLAKAZI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500196137,"MANDLAKAZULU SENIOR PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500338809,"MANDLAKHE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500191660,"MANDLAMASHA COMBINED PRIMARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500426536,"MANDLAZI J.S SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500307026,"MANDLAZINI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500411144,"MANDLEMFUNDO SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500196359,"MANDLENI COMBINED PRIMARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500196285,"MANDLENKOSI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500196470,"MANDLEZIZWE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500196507,"MANDLEZULU C.P. SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500196544,"MANDOSI COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500196581,"MANDULUZA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500196618,"MANGCENGEZA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500324009,"MANGCENGEZA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500196692,"MANGENI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500196729,"MANGETE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500196914,"MANGQUZUKA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500197025,"MANGWAZANA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500309949,"MANHLENGA JUNIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500197099,"MANKAYANA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500310023,"MANKENKE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500197284,"MANQAMU HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500338180,"MANQOBA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500197469,"MANSFIELD PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500325304,"MANTINTI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500197617,"MANXELE SENIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500197728,"MANYANDENI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500197839,"MANYUSWA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500197876,"MANZAMHLOPHE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500198098,"MANZIBOMVU PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500198172,"MANZIMHLOPHE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500198283,"MANZOLWANDLE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500198320,"MAPHAYA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500302845,"MAPHEPHETHA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500198357,"MAPHINDA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500198431,"MAPHOLOBA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500198505,"MAPHOVELA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500198616,"MAPHUMUZANA C.P SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500198690,"MAQADINI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500198727,"MAQHAMA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500198764,"MAQHINGA MEMORIAL HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500198801,"MAQHINGENDODA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500306360,"MAQHUTSHANA JUNIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500199060,"MAQHWAKAZI C P SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500198912,"MAQONGQO PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500198949,"MAQOQA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500198986,"MAQULUSINI COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500202057,"MAQUMBI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500199023,"MAQWABE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500199134,"MARBURG PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500199171,"MARBURG SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500429866,"MARGATE MIDDLE SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500199208,"MARGATE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500199245,"MARGOT FONTEYN SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500305990,"MARIANNHILL JUNIOR PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500199467,"MARIANNHILL PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-I-500199430,"MARIANNHILL SECONDARY INDEPENDENT SCHOOL",KwaZulu-Natal,"Independent School",unclaimed
ZAF-P-500199504,"MARIANNPARK PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500199541,"MARIANNRIDGE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500199578,"MARIANNRIDGE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500199615,"MARIATHAL COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-I-500305398,"MARION HIGH SCHOOL",KwaZulu-Natal,"Independent School",unclaimed
ZAF-I-500302290,"MARIS STELLA SCHOOL",KwaZulu-Natal,"Independent School",unclaimed
ZAF-I-500199726,"MARITZBURG CHRISTIAN SCHOOL",KwaZulu-Natal,"Independent School",unclaimed
ZAF-P-500199800,"MARITZBURG COLLEGE",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-I-500325968,"MARITZBURG MUSLIM SCHOOL FOR GIRLS",KwaZulu-Natal,"Independent School",unclaimed
ZAF-P-500199874,"MARKLANDS SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500199948,"MARSHMOUNT PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-I-500449994,"MARTHA BEYERS ACADEMY",KwaZulu-Natal,"Independent School",unclaimed
ZAF-P-500494394,"MARTIN NXUMALO SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-I-500430162,"MASAKHANE GIRLS' SECONDARY SCHOOL",KwaZulu-Natal,"Independent School",unclaimed
ZAF-P-500200059,"MASAKHANE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500305879,"MASAKHANENI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500308210,"MASAMENI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500200133,"MASHAKA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500200170,"MASHALAZA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500200207,"MASHANANDANE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500200244,"MASHAYILANGA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500203426,"MASHESHA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500200392,"MASHINGA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500200429,"MASHINGIZELA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500200503,"MASHIYAMAHLE H. SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500334369,"MASHOBANE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500200688,"MASHUNKA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500200725,"MASHUSHU HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500262515,"MASIBAMBANE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500200762,"MASIBHEKANE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500444999,"MASIBONGE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500200799,"MASIBONISANE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500200836,"MASIBUMBANE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500200873,"MASIHAMBISANE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500200947,"MASIJABULE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500200984,"MASIMDUMISE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500326118,"MASIPHULA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500201095,"MASIWELA COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500324305,"MASOYI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500201243,"MASUKU PRIMARYSCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500124283,"MATAMZANA-DUBE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500201391,"MATATANE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500321678,"MATHANGETSHITSHI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500311688,"MATHEKU SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500306212,"MATHINTA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500201761,"MATHOLAMNYAMA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500201798,"MATHOLE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500201872,"MATHUBESIZWE SENIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500315721,"MATHUBU PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500325783,"MATHUKULULA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500201946,"MATHUNJWA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500202020,"MATIMATOLO PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500312761,"MATOMELA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500133977,"MATSHANA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500202205,"MATSHANGULE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500202390,"MATSHITSHOLO HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500308247,"MAVANGANA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500202464,"MAVELA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500202501,"MAVIVANE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500202538,"MAVUMBUKA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500202575,"MAVUMENGWANE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500202649,"MAVUSO SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500202834,"MAWELE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500493321,"MAWELEWELE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500202871,"MAWENI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500202908,"MAWOMBE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500203204,"MAYIYANA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500203278,"MAYIZEKANYE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500302771,"MAYVILLE PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500340807,"MAYVILLE SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500203352,"MAZONGO PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500309172,"MAZONKE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500203389,"MAZWENDODA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500203500,"MBALASI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500203611,"MBAMBANGALO HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500203648,"MBAMBANGWE HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500203685,"MBAMBI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500342916,"MBANGAYIYA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500203759,"MBANGO PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500203833,"MBANJWA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500203870,"MBASELA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500203944,"MBATSHAZWA SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500204018,"MBAZWANA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500204092,"MBEKAMUZI COMBINED PRIMARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500204166,"MBELENI PRIMARY FULL SERVICE SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500204203,"MBENI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500204314,"MBHASOBHENI PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
ZAF-P-500204351,"MBHEKAPHANSI HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500333851,"MBHEKI SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500204129,"MBHEKWA HIGH SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500204388,"MBHOBHO SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500333925,"MBIZENI COMBINED SCHOOL",KwaZulu-Natal,"Public School (COMBINED SCHOOL)",unclaimed
ZAF-P-500204536,"MBIZWE SENIOR SECONDARY SCHOOL",KwaZulu-Natal,"Public School (SECONDARY SCHOOL)",unclaimed
ZAF-P-500204573,"MBODLA PRIMARY SCHOOL",KwaZulu-Natal,"Public School (PRIMARY SCHOOL)",unclaimed
